Taxon	922.16SArchBac	861.16SArchBac	997.16SArchBac	977.16SArchBac	906.16SArchBac	946.16SArchBac	992.16SArchBac	863.16SArchBac	951.16SArchBac	883.16SArchBac	913.16SArchBac	1002.16SArchBac	877.16SArchBac	918.16SArchBac	876.16SArchBac	938.16SArchBac	972.16SArchBac	962.16SArchBac	943.16SArchBac	911.16SArchBac	1001.16SArchBac	857.16SArchBac	987.16SArchBac	852.16SArchBac	897.16SArchBac	968.16SArchBac	983.16SArchBac	956.16SArchBac	871.16SArchBac	941.16SArchBac	926.16SArchBac	853.16SArchBac	967.16SArchBac	901.16SArchBac	982.16SArchBac	952.16SArchBac	986.16SArchBac	932.16SArchBac	867.16SArchBac	862.16SArchBac	971.16SArchBac	961.16SArchBac	916.16SArchBac	973.16SArchBac	846.16SArchBac	912.16SArchBac	878.16SArchBac	981.16SArchBac	847.16SArchBac	963.16SArchBac	923.16SArchBac	893.16SArchBac	851.16SArchBac	896.16SArchBac	921.16SArchBac	953.16SArchBac	858.16SArchBac	957.16SArchBac	881.16SArchBac	996.16SArchBac	948.16SArchBac	933.16SArchBac	998.16SArchBac	976.16SArchBac	1003.16SArchBac	903.16SArchBac	988.16SArchBac	887.16SArchBac	991.16SArchBac	978.16SArchBac	907.16SArchBac	937.16SArchBac	891.16SArchBac	856.16SArchBac	917.16SArchBac	866.16SArchBac	936.16SArchBac	966.16SArchBac	942.16SArchBac	892.16SArchBac	868.16SArchBac	928.16SArchBac	927.16SArchBac	873.16SArchBac	848.16SArchBac	908.16SArchBac	888.16SArchBac	882.16SArchBac	872.16SArchBac	898.16SArchBac	931.16SArchBac	947.16SArchBac	902.16SArchBac	886.16SArchBac	958.16SArchBac
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter	4.75351554752e-05	1.49311694555e-05	4.17773928259e-05	6.40697333782e-05	4.67555001504e-05	1.83782967669e-05	6.39594219181e-05	1.84086698836e-05	4.3400560622e-05	0.000398333336931	0.000101496529229	3.15681049425e-05	3.87808377783e-05	2.1249064949e-05	4.58300080238e-05	4.92404055758e-05	3.65467031572e-05	9.48707210087e-05	2.81736859899e-05	2.18490183208e-05	3.94469275367e-05	2.29444168633e-05	3.46173335047e-05	2.55703220614e-05	2.60828697462e-05	0.000717231486462	3.06659043264e-05	5.6473684322e-05	3.60266211199e-05	3.43966690309e-05	9.12482823709e-05	4.11615166408e-05	0.0006279296875	3.14929303354e-05	5.19340782343e-05	8.45035460681e-05	2.83912048142e-05	3.28256001351e-05	2.28950243102e-05	1.22394957265e-05	4.4645574452e-05	1.78707438879e-05	4.54303561726e-05	7.94623075164e-05	0.000153402496785	0.000106159582098	3.00616916962e-05	4.85875730461e-05	0.000174249243726	3.8265629505e-05	1.22662271103e-05	2.97576613927e-05	1.63469019623e-05	3.15784938062e-05	2.74012641117e-05	7.86410532471e-05	1.59537640793e-05	3.61517968059e-05	0.000232102099229	4.03050484491e-05	2.47150214247e-05	2.89963889108e-05	3.95850560445e-05	5.70494550104e-05	2.49697723181e-05	5.26760512439e-05	8.54795388838e-05	2.32256135352e-05	3.97081133048e-05	2.82212688142e-05	2.93216789188e-05	2.3824626254e-05	5.79779330635e-05	4.4062490464e-05	5.04078602657e-05	2.52623016357e-05	2.80514178984e-05	0.00058299299919	1.51964847588e-05	3.61946516894e-05	2.05204572399e-05	0.000106723318487	0.00017593336688	2.9721242608e-05	6.00463672329e-05	0.000189050182169	6.35741853872e-05	0.000228834288781	2.55660167849e-05	4.89822871584e-05	3.08386021532e-05	1.44376222987e-05	2.12242828778e-05	3.84012619245e-05	2.53605896437e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__AcetobacteraceaeFA	0.000308905153867	0.000194152906338	0.000375996535433	0.00028786541171	0.000584222511343	0.000239034176304	0.000575634797263	0.000220962852245	0.00043400560622	0.000313763630987	0.000506851252496	0.000315681049425	0.000504028938798	0.000127460873819	0.000549960096286	0.000541644461334	0.000328920328415	0.000246757922425	0.000309910545889	0.000305817332144	0.00035502234783	0.000229444168633	0.000450025335561	0.000255703220614	0.000286992822254	0.00287117667227	0.000337228513929	0.000338842105932	0.000252470022022	0.000412974337835	0.00237157513313	0.000370453649767	0.0040771484375	0.000440801363524	0.000259997534971	0.000281678486894	0.000283912048142	0.000295430401215	0.000206055218792	0.000122394957265	0.000401810170068	0.000178707438879	0.000408873205553	0.000357025995632	0.000920578348651	0.00116775540308	0.000751164157918	0.000388470674717	0.00269968121984	0.000191092303892	0.000122700483649	0.000267818952534	0.000163469019623	0.000315883313432	0.000356131861649	0.000510616481037	0.000143583876713	0.000361629893126	0.000165746876213	0.000443231517407	0.000296502536904	0.000319140940878	0.000395728760273	0.000513445095094	0.000249697723181	0.000263712073865	0.0004268659399	0.0023914167094	0.000357373019743	0.000310346040231	0.000322538468106	0.000214421636286	0.000521801397571	0.000440761744672	0.000504078602657	0.000252623016357	0.000280601839665	0.00213866057205	0.000243384970184	0.000362058922645	0.000287156525048	0.000995476844799	0.00164104335809	0.000356840669062	0.00144263780069	0.000629711103169	0.00305257646065	0.000731956252469	0.000434702429597	0.000489671691685	0.000308290249476	0.000245622913964	0.000446183093236	0.00176744269627	0.000177683879252
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acidisoma	2.37675777376e-05	1.49311694555e-05	4.17773928259e-05	3.19850457456e-05	2.33777500752e-05	1.83782967669e-05	6.39594219181e-05	1.84086698836e-05	4.3400560622e-05	1.20648668918e-05	5.06693404083e-05	3.15681049425e-05	3.87808377783e-05	1.06245324745e-05	4.58300080238e-05	4.92404055758e-05	3.65467031572e-05	1.89859001771e-05	2.81736859899e-05	2.18490183208e-05	3.94469275367e-05	2.29444168633e-05	3.46173335047e-05	2.55703220614e-05	2.60828697462e-05	0.000239327242868	3.06659043264e-05	2.8236842161e-05	1.80416779782e-05	3.43966690309e-05	3.04160941236e-05	4.11615166408e-05	0.0003134765625	3.14929303354e-05	2.60079320921e-05	2.81678486894e-05	2.83912048142e-05	3.28256001351e-05	2.28950243102e-05	1.22394957265e-05	4.4645574452e-05	1.78707438879e-05	4.54303561726e-05	3.96695550702e-05	5.1134165595e-05	0.000106159582098	3.00616916962e-05	2.42937865231e-05	4.35275445222e-05	1.91033342983e-05	1.22662271103e-05	2.97576613927e-05	1.63469019623e-05	3.15784938062e-05	2.74012641117e-05	3.92593749492e-05	1.59537640793e-05	3.61517968059e-05	1.10474387255e-05	4.03050484491e-05	2.47150214247e-05	2.89963889108e-05	3.95850560445e-05	5.70494550104e-05	2.49697723181e-05	2.63795028277e-05	4.2673300127e-05	2.32256135352e-05	3.97081133048e-05	2.82212688142e-05	2.93216789188e-05	2.3824626254e-05	5.79779330635e-05	4.4062490464e-05	5.04078602657e-05	2.52623016357e-05	2.80514178984e-05	0.000194534914735	1.51964847588e-05	3.61946516894e-05	2.05204572399e-05	3.55364731782e-05	5.85818681608e-05	2.9721242608e-05	6.00463672329e-05	6.2951560143e-05	6.35741853872e-05	4.57383603354e-05	2.55660167849e-05	4.89822871584e-05	3.08386021532e-05	1.44376222987e-05	2.12242828778e-05	0.00019212939059	1.27002637901e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconobacter	4.75351554752e-05	2.98623389109e-05	8.35547856518e-05	6.39700914912e-05	4.67555001504e-05	3.67565935338e-05	0.000127918843836	3.68173397672e-05	8.6801121244e-05	3.61946006753e-05	0.000101338680817	6.31362098849e-05	0.000116220561015	2.1249064949e-05	9.16600160477e-05	9.84808111516e-05	7.30934063144e-05	3.79718003541e-05	5.63473719798e-05	6.55470549625e-05	7.88938550734e-05	4.58888337267e-05	6.92346670094e-05	5.11406441228e-05	5.21657394924e-05	0.000478654485735	0.000122567183644	5.6473684322e-05	3.60833559563e-05	6.87933380617e-05	0.000121664376495	8.23230332816e-05	0.000626953125	9.44787910063e-05	5.20158641843e-05	8.45035460681e-05	8.51736144425e-05	6.56512002701e-05	6.86850729307e-05	3.67184871796e-05	8.92911489039e-05	3.57414877758e-05	9.08607123452e-05	7.93391101404e-05	0.00010226833119	0.000212319164196	6.01233833924e-05	0.000145686082588	8.70550890444e-05	3.82066685967e-05	2.45324542206e-05	5.95153227853e-05	3.26938039246e-05	6.31569876124e-05	5.48025282233e-05	7.85187498983e-05	3.19075281585e-05	0.000108567315485	2.20948774509e-05	8.06100968983e-05	7.40673440811e-05	5.79927778215e-05	0.000118633367961	0.000114098910021	4.99395446361e-05	7.90555540716e-05	8.53466002541e-05	6.96768406056e-05	7.94162266095e-05	5.64425376284e-05	5.86433578375e-05	4.7649252508e-05	0.000115955866127	0.000132324311424	0.000100815720531	5.05246032713e-05	5.61028357967e-05	0.00038906982947	6.08824246527e-05	7.23893033788e-05	6.15613717198e-05	0.000142259791665	0.000175745604482	8.92566067072e-05	0.000120092734466	0.000125903120286	0.000445222410124	9.14767206707e-05	5.11320335699e-05	9.79645743167e-05	6.16772043064e-05	5.77963229164e-05	6.37404418909e-05	0.000115203785774	3.80608534338e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus	2.37675777376e-05	4.47935083664e-05	4.17773928259e-05	3.19850457456e-05	2.33777500752e-05	1.83782967669e-05	6.39594219181e-05	3.68173397672e-05	4.3400560622e-05	6.03628803594e-05	5.06693404083e-05	3.15681049425e-05	3.87808377783e-05	1.06245324745e-05	4.58300080238e-05	4.92404055758e-05	3.65467031572e-05	1.89859001771e-05	2.81736859899e-05	2.18490183208e-05	3.94469275367e-05	2.29444168633e-05	3.46173335047e-05	2.55703220614e-05	2.60828697462e-05	0.000239327242868	3.06659043264e-05	5.6473684322e-05	1.80416779782e-05	3.43966690309e-05	6.08321882473e-05	8.23230332816e-05	0.0003134765625	3.14929303354e-05	2.60079320921e-05	5.63356973787e-05	2.83912048142e-05	3.28256001351e-05	2.28950243102e-05	1.22394957265e-05	4.4645574452e-05	1.78707438879e-05	4.54303561726e-05	3.96695550702e-05	5.1134165595e-05	0.000106159582098	3.00616916962e-05	2.42937865231e-05	8.70550890444e-05	1.91033342983e-05	1.22662271103e-05	2.97576613927e-05	1.63469019623e-05	3.15784938062e-05	2.74012641117e-05	3.92593749492e-05	3.19075281585e-05	3.61517968059e-05	1.10474387255e-05	4.03050484491e-05	2.47150214247e-05	2.89963889108e-05	3.95850560445e-05	5.70494550104e-05	2.49697723181e-05	2.63795028277e-05	8.54795388838e-05	2.32256135352e-05	3.97081133048e-05	2.82212688142e-05	2.93216789188e-05	2.3824626254e-05	5.79779330635e-05	4.4062490464e-05	5.04078602657e-05	2.52623016357e-05	2.80514178984e-05	0.000194534914735	1.51964847588e-05	3.61946516894e-05	2.05204572399e-05	3.55364731782e-05	0.000117163736322	2.9721242608e-05	6.00463672329e-05	6.2951560143e-05	6.35741853872e-05	9.14767206707e-05	2.55660167849e-05	4.89822871584e-05	3.08386021532e-05	1.44376222987e-05	2.12242828778e-05	0.000115326866741	1.27002637901e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas	7.13027332128e-05	4.47935083664e-05	0.000125332178478	9.59551372368e-05	7.01332502256e-05	5.51348903008e-05	0.000191878265754	5.52260096508e-05	0.000130201681866	8.44926141429e-05	0.000202835210046	9.47043148274e-05	0.000155001398793	3.18735974235e-05	0.000183320032095	0.000147721216727	0.000109640109472	5.69577005312e-05	8.45210579698e-05	8.73960732834e-05	0.00011834078261	6.883325059e-05	0.000103852000514	7.67109661842e-05	7.82486092386e-05	0.000717981728603	9.19977129793e-05	0.000112947368644	7.21099770763e-05	0.000103190007093	0.000243328752989	0.000123484549922	0.0012548828125	0.000125971721342	7.80237962764e-05	8.45035460681e-05	8.51736144425e-05	9.84768004052e-05	6.86850729307e-05	4.89579829061e-05	0.000133936723356	5.36122316637e-05	0.000136291068518	0.000158801417657	0.000153402496785	0.000318478746295	9.01850750885e-05	7.28813595692e-05	0.000261165267133	5.7310002895e-05	3.67986813309e-05	8.9272984178e-05	4.90407058869e-05	9.47354814186e-05	0.000109605056447	0.000117778124848	6.3815056317e-05	0.000108455390418	5.52371936273e-05	0.000120915145347	7.41450642742e-05	8.69891667323e-05	0.000118755168134	0.000171148365031	7.49093169542e-05	7.9138508483e-05	0.000128019900381	0.000185804908282	0.000119124339914	8.46638064425e-05	0.000175930073513	7.14738787619e-05	0.00017393379919	0.000132187471392	0.000201631441063	0.000101049206543	8.41542536951e-05	0.000777527913925	9.12753941703e-05	0.000108583955068	8.20818289598e-05	0.000177796264843	0.000175745604482	0.000118977849315	0.000180139101699	0.000188854680429	0.000190722556162	0.000182953441341	0.00010226406714	0.000195777968735	9.25158064596e-05	7.22797789366e-05	8.49647247687e-05	0.000384135700213	5.07611172238e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Swaminathania	2.37675777376e-05	1.49311694555e-05	4.17773928259e-05	3.19850457456e-05	2.33777500752e-05	3.67565935338e-05	6.39594219181e-05	3.68173397672e-05	4.3400560622e-05	3.61946006753e-05	5.06693404083e-05	3.15681049425e-05	3.87808377783e-05	2.1249064949e-05	9.16600160477e-05	4.92404055758e-05	3.65467031572e-05	1.89859001771e-05	2.81736859899e-05	4.36980366417e-05	3.94469275367e-05	2.29444168633e-05	0.000103852000514	2.55703220614e-05	2.60828697462e-05	0.000717231486462	6.12353749915e-05	5.6473684322e-05	1.80416779782e-05	0.000103297161825	0.000273647046167	4.11615166408e-05	0.0003134765625	3.14929303354e-05	2.60079320921e-05	2.81678486894e-05	2.83912048142e-05	3.28256001351e-05	2.28950243102e-05	1.22394957265e-05	4.4645574452e-05	1.78707438879e-05	4.54303561726e-05	0.000119131862587	0.00010226833119	0.000212319164196	3.00616916962e-05	4.85875730461e-05	0.000609663754586	1.91033342983e-05	1.22662271103e-05	2.97576613927e-05	1.63469019623e-05	3.15784938062e-05	8.21192205321e-05	3.92593749492e-05	1.59537640793e-05	3.61517968059e-05	1.10474387255e-05	8.06100968983e-05	4.93523226563e-05	2.89963889108e-05	3.95850560445e-05	5.70494550104e-05	2.49697723181e-05	2.63795028277e-05	4.2673300127e-05	0.000208955841387	7.94162266095e-05	2.82212688142e-05	5.86433578375e-05	2.3824626254e-05	5.79779330635e-05	0.000132324311424	5.04078602657e-05	7.5786904907e-05	5.61904964777e-05	0.000194534914735	4.56376970851e-05	3.61946516894e-05	6.1496433564e-05	0.000106723318487	0.000117163736322	2.9721242608e-05	6.00463672329e-05	6.2951560143e-05	0.000127148370774	4.57383603354e-05	2.55660167849e-05	4.89822871584e-05	3.08386021532e-05	1.44376222987e-05	6.37404418909e-05	7.68025238491e-05	1.27002637901e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Azospirillum	2.37675777376e-05	2.98623389109e-05	4.17773928259e-05	6.40697333782e-05	2.33777500752e-05	1.83782967669e-05	0.000128117475581	1.84086698836e-05	0.000130201681866	4.82980134676e-05	0.000152165869637	6.31362098849e-05	7.74397232365e-05	1.06245324745e-05	0.000137490024072	9.84808111516e-05	7.32072589722e-05	1.89859001771e-05	5.63473719798e-05	2.18490183208e-05	3.94469275367e-05	2.29444168633e-05	3.46173335047e-05	2.55703220614e-05	2.60828697462e-05	0.000477904243595	0.000183802558636	5.6473684322e-05	5.40682990981e-05	3.43966690309e-05	9.12482823709e-05	0.000123484549922	0.0003134765625	0.000629559623193	5.19340782343e-05	8.45035460681e-05	5.67824096283e-05	3.28256001351e-05	2.28950243102e-05	1.22394957265e-05	8.94297997563e-05	3.57414877758e-05	4.54303561726e-05	3.96695550702e-05	0.000460370858296	0.000212319164196	9.00905414668e-05	7.28047230186e-05	0.000174249243726	1.91033342983e-05	1.22662271103e-05	2.97576613927e-05	1.63469019623e-05	6.32553629825e-05	2.74012641117e-05	3.92593749492e-05	6.37647289856e-05	3.61517968059e-05	2.20948774509e-05	4.03050484491e-05	4.93523226563e-05	2.89963889108e-05	3.95850560445e-05	5.70494550104e-05	2.49697723181e-05	7.90555540716e-05	4.2673300127e-05	0.000998253299437	3.97081133048e-05	2.82212688142e-05	2.93216789188e-05	2.3824626254e-05	5.79779330635e-05	8.82618209604e-05	0.000201475861247	5.05246032713e-05	2.80514178984e-05	0.000388458084455	3.04412123263e-05	3.61946516894e-05	2.05204572399e-05	7.10729463563e-05	0.00017593336688	5.95353640992e-05	0.000240566715708	6.2951560143e-05	0.000445222410124	0.000183095928445	7.66980503548e-05	4.89822871584e-05	3.08386021532e-05	4.33587006177e-05	4.25161590131e-05	0.000153728128666	1.27002637901e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__RhodospirillaceaeFA	7.13027332128e-05	4.47935083664e-05	0.000125332178478	9.59551372368e-05	7.01332502256e-05	5.51348903008e-05	0.000191878265754	5.52260096508e-05	0.000130201681866	3.61946006753e-05	0.000152008021225	9.47043148274e-05	0.000116342513335	4.24981298979e-05	0.000137490024072	0.000147721216727	0.000109640109472	5.69577005312e-05	8.45210579698e-05	6.55470549625e-05	0.00011834078261	6.883325059e-05	0.000103852000514	7.67109661842e-05	7.82486092386e-05	0.000717981728603	9.19977129793e-05	8.4710526483e-05	5.41250339345e-05	0.000103190007093	0.000182496564742	0.000123484549922	0.0009404296875	9.44787910063e-05	7.80237962764e-05	8.45035460681e-05	8.51736144425e-05	9.84768004052e-05	6.86850729307e-05	3.67184871796e-05	0.000133936723356	5.36122316637e-05	0.000136291068518	0.000119008665211	0.00020453666238	0.000318478746295	9.01850750885e-05	9.71751460923e-05	0.000174110178089	5.7310002895e-05	3.67986813309e-05	8.9272984178e-05	4.90407058869e-05	9.47354814186e-05	8.2203792335e-05	0.000117778124848	4.78612922378e-05	0.000108455390418	4.41897549018e-05	0.000120915145347	9.87823655058e-05	8.69891667323e-05	0.000118755168134	0.000171148365031	9.98790892723e-05	7.9138508483e-05	0.000128019900381	6.96768406056e-05	0.000119124339914	8.46638064425e-05	8.79650367563e-05	7.14738787619e-05	0.00017393379919	0.000132187471392	0.000151223580797	7.5786904907e-05	8.41542536951e-05	0.000583604744205	4.55894542764e-05	0.000108583955068	6.15613717198e-05	0.000142145892713	0.000292909340804	8.9163727824e-05	0.000180139101699	0.000188854680429	0.000190722556162	0.000137215081006	7.66980503548e-05	0.000146946861475	9.25158064596e-05	4.33128668961e-05	6.36728486333e-05	0.000115203785774	3.81007913702e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella	2.37675777376e-05	2.98623389109e-05	4.17773928259e-05	3.19850457456e-05	2.33777500752e-05	3.67565935338e-05	6.39594219181e-05	1.84086698836e-05	4.3400560622e-05	1.20648668918e-05	5.06693404083e-05	3.15681049425e-05	7.74397232365e-05	1.06245324745e-05	9.16600160477e-05	4.92404055758e-05	3.65467031572e-05	1.89859001771e-05	2.81736859899e-05	4.36980366417e-05	3.94469275367e-05	2.29444168633e-05	3.46173335047e-05	2.55703220614e-05	2.60828697462e-05	0.000239327242868	3.06659043264e-05	2.8236842161e-05	1.80416779782e-05	3.43966690309e-05	3.04160941236e-05	4.11615166408e-05	0.0003134765625	3.14929303354e-05	2.60079320921e-05	2.81678486894e-05	2.83912048142e-05	3.28256001351e-05	2.28950243102e-05	1.22394957265e-05	4.4645574452e-05	1.78707438879e-05	4.54303561726e-05	3.96695550702e-05	0.000153402496785	0.000106159582098	3.00616916962e-05	2.42937865231e-05	4.35275445222e-05	1.91033342983e-05	1.22662271103e-05	2.97576613927e-05	1.63469019623e-05	3.15784938062e-05	2.74012641117e-05	7.86410532471e-05	1.59537640793e-05	3.61517968059e-05	1.10474387255e-05	4.03050484491e-05	2.47150214247e-05	2.89963889108e-05	3.95850560445e-05	5.70494550104e-05	2.49697723181e-05	2.63795028277e-05	4.2673300127e-05	4.64512270704e-05	3.97081133048e-05	2.82212688142e-05	2.93216789188e-05	2.3824626254e-05	5.79779330635e-05	4.4062490464e-05	5.04078602657e-05	2.52623016357e-05	2.80514178984e-05	0.000194534914735	1.51964847588e-05	3.61946516894e-05	2.05204572399e-05	3.55364731782e-05	5.85818681608e-05	2.9721242608e-05	6.00463672329e-05	6.2951560143e-05	6.35741853872e-05	4.57383603354e-05	2.55660167849e-05	4.89822871584e-05	3.08386021532e-05	1.44376222987e-05	2.12242828778e-05	3.84012619245e-05	1.27002637901e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	7.13027332128e-05	4.47935083664e-05	0.000125332178478	9.59551372368e-05	9.35110003007e-05	5.51348903008e-05	0.000191878265754	5.52260096508e-05	0.000130201681866	3.61946006753e-05	0.000152008021225	9.47043148274e-05	0.000116342513335	3.18735974235e-05	0.000137490024072	0.000147721216727	0.000146300665287	5.69577005312e-05	8.45210579698e-05	6.55470549625e-05	0.00011834078261	6.883325059e-05	0.000103852000514	7.67109661842e-05	7.82486092386e-05	0.00095655872933	9.19977129793e-05	8.4710526483e-05	9.00949202181e-05	0.000103190007093	0.000273549245221	0.000123484549922	0.0009404296875	0.000125971721342	7.80237962764e-05	8.45035460681e-05	8.51736144425e-05	9.84768004052e-05	6.86850729307e-05	3.67184871796e-05	0.000133936723356	5.36122316637e-05	0.000136291068518	0.000119008665211	0.000153402496785	0.000318478746295	9.01850750885e-05	7.28813595692e-05	0.000217637722611	5.7310002895e-05	3.67986813309e-05	8.9272984178e-05	4.90407058869e-05	9.47354814186e-05	8.2203792335e-05	0.000117778124848	4.78612922378e-05	0.000108455390418	5.52371936273e-05	0.000120915145347	7.41450642742e-05	8.69891667323e-05	0.000118755168134	0.000171148365031	7.49093169542e-05	7.9138508483e-05	0.000128019900381	0.000301858295528	0.000119124339914	8.46638064425e-05	8.79650367563e-05	7.14738787619e-05	0.00017393379919	0.000132187471392	0.000151223580797	7.5786904907e-05	8.41542536951e-05	0.000583604744205	4.55894542764e-05	0.000108583955068	6.15613717198e-05	0.000213218839069	0.000175745604482	8.9163727824e-05	0.000180139101699	0.000188854680429	0.000317870926936	0.000182953441341	7.66980503548e-05	0.000146946861475	9.25158064596e-05	4.33128668961e-05	6.36728486333e-05	0.000230530652515	3.81007913702e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__RickettsiaceaeFA	4.75351554752e-05	2.98623389109e-05	8.35547856518e-05	6.39700914912e-05	7.01332502256e-05	3.67565935338e-05	0.000127918843836	3.68173397672e-05	8.6801121244e-05	2.41297337835e-05	0.000101338680817	6.31362098849e-05	7.75616755566e-05	2.1249064949e-05	9.16600160477e-05	9.84808111516e-05	7.30934063144e-05	3.79718003541e-05	5.63473719798e-05	6.55470549625e-05	7.88938550734e-05	4.58888337267e-05	6.92346670094e-05	5.11406441228e-05	5.21657394924e-05	0.000478654485735	6.13318086529e-05	5.6473684322e-05	3.60833559563e-05	6.87933380617e-05	0.000152080470618	8.23230332816e-05	0.000626953125	6.29858606709e-05	5.20158641843e-05	5.63356973787e-05	5.67824096283e-05	6.56512002701e-05	4.57900486204e-05	2.4478991453e-05	8.92911489039e-05	3.57414877758e-05	9.08607123452e-05	7.93391101404e-05	0.00010226833119	0.000212319164196	6.01233833924e-05	4.85875730461e-05	8.70550890444e-05	3.82066685967e-05	2.45324542206e-05	5.95153227853e-05	3.26938039246e-05	6.31569876124e-05	5.48025282233e-05	7.85187498983e-05	3.19075281585e-05	7.23035936117e-05	4.41897549018e-05	8.06100968983e-05	4.94300428495e-05	5.79927778215e-05	7.9170112089e-05	0.000114098910021	4.99395446361e-05	5.27590056553e-05	8.53466002541e-05	9.29024541408e-05	7.94162266095e-05	5.64425376284e-05	5.86433578375e-05	4.7649252508e-05	0.000115955866127	8.81249809279e-05	0.000100815720531	5.05246032713e-05	5.61028357967e-05	0.00038906982947	4.56376970851e-05	7.23893033788e-05	4.10409144799e-05	7.10729463563e-05	0.000117163736322	5.9442485216e-05	0.000180329725087	0.000125903120286	0.000254296741549	9.14767206707e-05	5.11320335699e-05	9.79645743167e-05	6.16772043064e-05	2.88752445974e-05	4.24485657556e-05	0.000153728128666	2.54005275801e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__RickettsialesOR; g__RickettsialesOR	0.000166373044163	0.000104518186188	0.000292441749781	0.000223895320219	0.000163644250526	0.000128648077368	0.000447715953426	0.000128860689185	0.000303803924354	8.44540682423e-05	0.000354685382858	0.000220976734597	0.000271465864448	7.43717273214e-05	0.000320810056167	0.000344682839031	0.0002558269221	0.00013290130124	0.000197215801929	0.000152943128246	0.000276128492757	0.000160610918043	0.000242321334533	0.00017899225443	0.000182580088223	0.00167529070007	0.000214661330285	0.000197657895127	0.000126291745847	0.000240776683216	0.000243328752989	0.000288130616486	0.0025087890625	0.000251943442684	0.000182055524645	0.000197174940826	0.000198738433699	0.000229779200945	0.000160265170172	8.56764700856e-05	0.000312519021164	0.000125095207215	0.000318012493208	0.000277686885491	0.00051134165595	0.000743117074688	0.000210431841873	0.000170056505661	0.000435275445222	0.000133723340088	8.58635897721e-05	0.000208303629749	0.000114428313736	0.000221049456643	0.000191808848782	0.000274815624644	0.000111676348555	0.000253062577641	7.73320710782e-05	0.000282135339144	0.000173005149973	0.000202974722375	0.000277095392312	0.000399346185073	0.000174788406226	0.000184656519794	0.000341519339646	0.000301858295528	0.000277956793133	0.000197548881699	0.000205251752431	0.000166772383778	0.000405845531444	0.000308437433248	0.00035285502186	0.00017683611145	0.000224499003868	0.00155566757286	0.000106375393312	0.000253362561826	0.00016416365792	0.000355364731782	0.000527424575845	0.000208048698256	0.000480561561251	0.000440660921001	0.000699519151673	0.000320168522347	0.000178962117495	0.000342876010108	0.000215870215072	0.000101063356091	0.000148569980144	0.000499339485987	8.89018465305e-05
